T S2
389.5	567
341	601
353	631
484	572
368	625
393	568
423	578
358	676
324	613
307	546
347	588
418	652
365.5	628
296	546
609	620
339	673
325	583
355	509
246	582
406	573
389	588
306	632
387	597
391	647
408	541
320	554
371	580
288	604
265	612
431	562
348	554
373	574
335	561
328	516
319	520
396.5	608
399	578
433	638
440	651
