T p f
1.5	0.016161616	0.032469886
4.5	0.076767677	0.074495085
7.5	0.226262626	0.132912783
10.5	0.226262626	0.184430372
13.5	0.193939394	0.199041872
16.5	0.113131313	0.167073438
19.5	0.088888889	0.109071352
22.5	0.026262626	0.055376914
25.5	0.008080808	0.021863608
28.5	0.006060606	0.006711772
31.5	0.004040404	0.001601809
34.5	0	0.000297145
37.5	0.008080808	4.28378E-05
40.5	0.006060606	4.79845E-06
