T p f
1	0.142857143	0.105289702
3	0.301810865	0.213564557
5	0.346076459	0.272053547
7	0.096579477	0.217700066
9	0.078470825	0.109408806
11	0.00804829	0.034511915
13	0.018108652	0.006826404
15	0.004024145	0.000845653
17	0	6.55197E-05
19	0	3.17033E-06
21	0.004024145	9.56688E-08
